Time,Altitude,AirSpeed,Landing_Gear,Thrust_Rev,Flaps,Param1_1,Param1_2,Param1_3,Param1_4,Param2,Param3_1,Param3_2,Param3_3,Param3_4,Param4
3217,30303,289.55,0,0,0,-49.39,55.3,33.773,41.774,11.829,18.54,127.98,54.423,5.0939,7.2119
3218,30312,289.55,0,0,0,-47.907,55.037,33.764,42.505,11.316,18.58,129.52,53.824,4.7194,6.5674
3219,30316,289.53,0,0,0,-46.188,56.649,34.067,42.432,12.86,19.569,126.6,53.008,6.0075,6.5832
3220,30304,289.49,0,0,0,-45.932,57.648,32.708,42.802,12.851,21.182,125.27,53.248,7.4556,6.5768
3221,30323,289.44,0,0,0,-44.633,57.753,33.104,43.9,12.941,20.093,125.75,53.497,6.5341,5.8649
3222,30305,289.37,0,0,0,-44.524,56.99,31.779,44.503,13.182,20.147,126.79,55.059,5.171,6.9896
3223,30316,289.28,0,0,0,-42.24,55.956,32.407,46.532,13.808,20.194,127.12,54.185,4.1184,6.382
3224,30318,289.19,0,0,0,-43.555,57.031,33.72,47.51,13.033,19.187,126.64,53.753,4.3004,6.3077
3225,30317,289.08,0,0,0,-42.704,57.023,32.201,48.835,12.289,19.382,126.18,54.129,4.7935,6.1236
3226,30321,288.95,0,0,0,-43.974,55.667,32.033,47.26,13.01,18.206,125.66,53.84,4.1834,5.2826
3227,30326,288.82,0,0,0,-43.365,53.839,32.269,47.56,12.236,19.331,126.27,55.256,5.4166,5.5473
3228,30313,288.67,0,0,0,-44.585,53.579,30.607,46.53,11.182,20.5,126.65,55.765,5.3899,5.3404
3229,30293,288.51,0,0,0,-45.328,54.096,30.882,47.077,11.192,20.595,125.47,55.297,5.8546,6.269
3230,30317,288.35,0,0,0,-47.135,55.205,32.059,46.912,10.072,20.568,128.08,54.755,5.3044,5.4764
3231,30335,288.17,0,0,0,-46.949,54.996,33.042,47.262,9.0479,19.876,127.29,55.893,6.2811,6.5574
3232,30330,287.99,0,0,0,-46.911,53.76,34.459,46.924,7.9658,20.096,128.13,55.058,6.6527,6.3749
3233,30312,287.8,0,0,0,-47.373,53.055,35.306,47.514,8.8662,20.686,127.38,54.369,6.8378,7.9281
3234,30322,287.6,0,0,0,-48.376,54.724,34.97,46.663,7.331,21.511,128.48,55.137,7.0625,7.4348
3235,30318,287.4,0,0,0,-47.031,52.91,35.191,46.217,6.5012,20.962,127.24,53.309,8.1109,7.5892
3236,30310,287.2,0,0,0,-47.232,51.783,36.625,46.043,6.0947,20.264,126.1,53.032,7.9677,6.9446
3237,30319,286.99,0,0,0,-46.229,51.345,37.145,44.636,5.2611,20.569,126.23,52.8,8.596,7.4921
3238,30300,286.77,0,0,0,-45.724,50.736,37.65,43.311,5.6422,19.881,125.67,53.724,9.6558,7.0817
3239,30310,286.56,0,0,0,-45.379,49.076,38.689,42.915,4.0792,19.804,125.69,53.161,10.518,7.7876
3240,30312,286.34,0,0,0,-46.035,48.991,37.492,43.262,4.4243,21.097,126.47,53.368,11.24,8.3646
3241,30303,286.13,0,0,0,-46.011,48.414,37.801,43.281,4.9933,20.832,126.33,52.797,10.745,9.4252
3242,30304,285.91,0,0,0,-43.846,46.925,37.367,42.503,5.0056,19.235,126.2,52.367,10.203,9.532
3243,30326,285.69,0,0,0,-44.356,47.315,37.925,41.858,4.6935,19.849,126.03,53.14,8.997,10.065
3244,30316,285.48,0,0,0,-44.77,46.634,36.578,42.469,5.3347,18.229,125.84,53.319,9.0688,9.2059
3245,30310,285.26,0,0,0,-45.512,46.902,36.299,42.023,5.0463,19.486,128.2,54.32,8.0649,9.0011
3246,30318,285.05,0,0,0,-44.772,47.848,35.661,41.385,5.5468,19.269,126.31,54.945,9.1382,7.1143
3247,30321,284.84,0,0,0,-44.531,45.883,35.322,40.857,6.3351,19.713,125.93,56.726,10.39,7.3854
3248,30323,284.64,0,0,0,-43.275,45.912,34.89,40.061,5.4585,19.184,125.75,56.268,10.49,9.1512
3249,30311,284.43,0,0,0,-42.79,46.294,34.583,39.405,5.9412,17.502,125.3,55.267,9.8194,10.265
3250,30300,284.24,0,0,0,-43.469,44.541,34.44,38.223,5.5864,17.583,125.54,55.216,10.396,10.116
3251,30311,284.04,0,0,0,-43.422,47.634,33.343,37.655,5.9794,18.038,125.88,54.038,10.576,11.028
3252,30286,283.85,0,0,0,-43.025,47.242,34.815,36.879,5.7436,18.759,126.53,54.458,10.163,12.596
3253,30319,283.67,0,0,0,-43.302,48.389,34.31,36.277,6.5967,19.922,125.56,53.913,12.289,13.515
3254,30322,283.5,0,0,0,-42.741,47.962,33.312,34.668,8.164,20.614,124.75,52.97,11.079,12.192
3255,30317,283.33,0,0,0,-42.517,48.472,33.351,35.139,8.2504,20.763,123.38,53.497,12.477,13.247
3256,30311,283.17,0,0,0,-42.245,48.09,34.387,33.923,9.1889,23.701,124.14,55.621,12.09,12.456
3257,30335,283.01,0,0,0,-44.271,47.383,37.298,36.149,9.0303,23.987,123.55,57.18,12.68,13.17
3258,30303,282.87,0,0,0,-44.126,45.515,38.579,36.755,10.013,25.242,122.19,56.938,12.385,15.193
3259,30329,282.73,0,0,0,-44.006,45.099,42.4,38.076,10.763,24.55,120.48,56.379,14.504,15.555
3260,30318,282.6,0,0,0,-45.535,45.527,43.306,37.645,12.006,24.295,118.3,55.111,15.089,16.083
3261,30314,282.48,0,0,0,-45.458,45.385,42.14,38.893,11.241,23.702,119.09,53.892,15.297,16.706
3262,30310,282.38,0,0,0,-45.15,46.732,41.402,38.052,10.77,22.346,120.98,53.919,15.411,18.407
3263,30325,282.28,0,0,0,-45.892,46.446,40.607,39.637,9.5223,23.136,121.37,53.097,15.642,18.139
3264,30308,282.19,0,0,0,-44.994,47.135,40.441,39.402,10.026,22.784,121.93,53.102,15.903,18.435
3265,30311,282.12,0,0,0,-45.734,45.471,41.271,38.894,8.9452,23.848,121.32,52.758,14.764,18.597
3266,30315,282.05,0,0,0,-43.92,45.968,40.749,40.156,8.6238,23.71,121.17,51.364,15.706,18.982
3267,30310,282,0,0,0,-43.316,44.312,40.73,40.187,10.384,23.919,120.95,51.008,16.096,19.655
3268,30308,281.96,0,0,0,-42.715,43.273,42.069,39.646,10.697,22.709,119.61,52.154,17.083,19.302
3269,30305,281.94,0,0,0,-42.955,42.09,42.525,40.937,8.6349,24.158,118.93,52.907,18.403,18.502
3270,30310,281.93,0,0,0,-42.031,43.447,45.787,40.999,6.0771,23.702,118.2,53.507,18.524,20.317
3271,30315,281.93,0,0,0,-42.834,43.771,47.208,40.996,3.0158,22.155,118.35,53.344,18.674,18.785
3272,30304,281.94,0,0,0,-43.01,44.077,45.895,41.62,2.6869,24.927,119.05,52.701,17.365,19.069
3273,30311,281.97,0,0,0,-42.755,45.898,44.856,41.527,4.8169,24.928,119.28,50.17,16.475,18.823
3274,30317,282.01,0,0,0,-41.637,47.754,44.725,42.528,5.874,23.649,120.79,50.367,17.053,19.363
3275,30317,282.07,0,0,0,-40.264,47.584,45.505,43.34,5.4137,23.566,119.43,49.084,19.069,17.88
3276,30312,282.14,0,0,0,-40.92,47.938,45.432,43.126,5.5796,23.531,118.4,52.032,19.27,16.669
3277,30302,282.22,0,0,0,-41.877,48.115,47.469,41.921,6.091,25.926,116.9,53.208,19.295,15.852
3278,30326,282.32,0,0,0,-41.475,47.052,47.287,41.727,4.7909,25.855,118.23,53.589,19.817,17.584
3279,30317,282.43,0,0,0,-41.347,46.928,46.79,42.382,4.1697,25.129,118.67,53.415,19.857,16.648
3280,30328,282.55,0,0,0,-42.002,47.417,48.079,41.418,3.6565,26.277,118.57,54.295,18.929,15.299
3281,30301,282.69,0,0,0,-41.893,47.995,47.024,41.967,1.7874,27.132,119.25,53.11,19.05,13.769
3282,30324,282.83,0,0,0,-41.531,49.637,47.35,40.68,2.3138,27.21,121.95,52.794,17.867,14.614
3283,30313,282.99,0,0,0,-42.967,48.198,46.751,40.922,2.672,25.878,121.2,52.061,16.665,14.77
3284,30298,283.16,0,0,0,-44.509,47.803,45.503,40.864,2.4765,26.413,120.71,51.331,14.932,15.619
3285,30340,283.34,0,0,0,-44.635,47.937,44.205,42.019,2.6702,25.611,121.13,50.929,16.324,15.573
3286,30326,283.53,0,0,0,-45.093,48.16,46.11,39.437,1.9852,22.924,120.72,50.123,16.735,15.457
3287,30306,283.72,0,0,0,-44.946,48.247,45.146,41.186,2.1194,20.999,119.22,49.945,18.23,14.37
3288,30319,283.93,0,0,0,-48.995,49.03,44.337,41.876,2.5986,19.914,119.97,50.399,17.015,15.43
3289,30323,284.13,0,0,0,-49.338,48.54,45.164,43.297,2.7901,18.686,120.9,51.868,16.601,16.207
3290,30306,284.35,0,0,0,-49.01,49.255,45.933,44.242,0.11133,17.253,122.61,51.465,18.061,16.066
3291,30307,284.56,0,0,0,-48.88,49.997,45.856,44.797,0.67872,14.748,120.97,50.952,17.887,16.97
3292,30321,284.78,0,0,0,-49.922,48.35,47.853,45.042,-0.10829,15.588,119.25,50.088,19.029,17.53
3293,30319,285,0,0,0,-51.693,47.21,48.943,44.768,0.46599,17.447,119.44,51.661,18.631,19.398
3294,30334,285.22,0,0,0,-51.196,47.619,48.844,45.98,-1.2716,18.407,118.64,51.605,18.869,20.286
3295,30305,285.43,0,0,0,-53.775,48.099,48.833,46.748,-2.5499,18.994,118.93,52.132,20.149,20.445
3296,30318,285.64,0,0,0,-53.615,48.021,50.009,46.524,-4.0034,18.056,118.7,51.434,20.433,20.719
3297,30297,285.85,0,0,0,-55.04,48.211,49.476,47.123,-5.3711,18.388,118.44,52.171,20.437,19.994
3298,30319,286.05,0,0,0,-56.896,49.705,50.438,47.512,-5.4577,17.546,119.68,49.794,19.94,19.691
3299,30315,286.24,0,0,0,-56.311,50.687,50.116,47.665,-3.9385,16.642,117.3,49.962,18.99,20.413
3300,30321,286.42,0,0,0,-57.297,50.97,50.764,48.486,-4.8859,17.326,119.35,50.114,17.704,21.286
3301,30317,286.59,0,0,0,-58.172,51.033,52.448,47.704,-4.3903,20.116,119.52,51.497,16.708,20.061
3302,30301,286.74,0,0,0,-57.898,52.958,54.025,47.99,-4.9495,19.462,119.45,51.733,17.299,19.526
3303,30320,286.89,0,0,0,-57.789,53.966,55.545,48.401,-6.1591,19.81,118.96,53.028,17.413,21.138
3304,30328,287.02,0,0,0,-57.339,51.935,54.102,47.379,-6.0882,20.336,119.17,52.647,17.038,21.254
3305,30299,287.13,0,0,0,-59.276,50.024,51.579,45.873,-6.5208,21.497,121.01,53.08,17.224,21.892
3306,30306,287.22,0,0,0,-59.937,51.382,52.531,46.845,-6.0527,20.772,122.03,52.435,18.273,19.556
3307,30311,287.3,0,0,0,-59.661,52.325,52.784,46.755,-5.5541,20.383,123.71,52.382,19.894,21.435
3308,30301,287.35,0,0,0,-58.894,53.194,53.073,45.964,-5.7525,19.645,124.99,52.624,18.915,21.029
3309,30325,287.39,0,0,0,-57.421,52.072,53.655,45.935,-5.3333,20.633,125.72,53.662,20.427,21.022
3310,30314,287.41,0,0,0,-57.603,50.668,55.138,46.554,-8.7122,21.3,126.73,53.742,19.999,19.747
3311,30320,287.4,0,0,0,-56.098,48.843,55.777,46.774,-8.7713,20.784,126.91,53.347,19.92,19.734
3312,30323,287.38,0,0,0,-56.366,49.81,55.97,46.895,-8.5879,20.73,126.35,52.321,19.531,21.127
3313,30321,287.33,0,0,0,-56.844,50.592,57.14,47.14,-8.779,21.294,125.71,52.109,18.724,21.497
3314,30306,287.27,0,0,0,-58.798,49.708,58.514,46.65,-6.1572,21.309,124.18,52.599,18.947,21.01
3315,30326,287.18,0,0,0,-58.701,49.463,58.841,47.511,-6.7398,20.65,123.24,52.172,18.98,21.774
3316,30314,287.07,0,0,0,-58.019,51.297,58.363,48.611,-8.0157,18.761,121.13,51.995,20.662,21.639
3317,30326,286.94,0,0,0,-55.767,53.388,57.052,48.291,-7.0787,21.171,122.29,51.825,20.375,20.948
3318,30321,286.79,0,0,0,-56.015,52.827,55.627,47.378,-7.6328,21.734,123.29,52.369,22.836,20.003
3319,30310,286.63,0,0,0,-55.89,52.914,57.323,48.181,-7.2754,21.747,123.26,51.18,21.681,19.278
3320,30328,286.44,0,0,0,-54.482,52.311,57.543,46.189,-4.1819,22.445,123.6,51.664,23.02,20.002
3321,30322,286.24,0,0,0,-54.319,51.291,57.256,45.86,-4.2652,22.548,124.3,51.858,20.466,19.401
3322,30328,286.03,0,0,0,-54.048,50.919,57.498,46.911,-5.1464,21.826,124.77,52.655,18.454,20.877
3323,30330,285.8,0,0,0,-54.211,50.894,56.5,45.317,-4.8508,21.487,125.72,50.899,17.914,19.451
3324,30323,285.56,0,0,0,-53.272,50.653,57.706,43.397,-5.9869,21.843,125.57,50.076,18.184,20.267
3325,30316,285.31,0,0,0,-55.312,50.775,58.204,44.225,-5.4738,22.273,125.59,50.721,19.348,20.528
3326,30321,285.05,0,0,0,-55.328,50.505,56.133,44.101,-6.7546,22.863,126.85,52.969,18.518,21.23
3327,30324,284.79,0,0,0,-55.974,50.91,56.722,44.031,-6.138,21.735,127.91,53.82,18.722,20.224
3328,30315,284.52,0,0,0,-56.436,52.774,56.654,46.258,-5.3105,22.073,126.56,52.398,17.922,20.375
3329,30302,284.25,0,0,0,-56.658,52.139,57.366,45.39,-3.5738,23.71,127.18,52.993,18.962,21.023
3330,30323,283.98,0,0,0,-59.007,52.644,57.298,45.886,-3.8133,24.183,125.64,53.705,18.993,22.208
3331,30305,283.71,0,0,0,-61.63,52.956,58.002,46.411,-4.1605,24.883,123.12,53.049,17.873,22.67
3332,30314,283.45,0,0,0,-61.533,54.206,58.774,46.961,-4.2605,24.244,122.67,54.04,18.854,25.924
3333,30312,283.19,0,0,0,-62.448,52.629,59.07,46.538,-5.3537,23.947,123.19,53.172,19.065,25.825
3334,30336,282.94,0,0,0,-63.571,52.899,60.22,44.163,-4.1495,24.52,122.82,52.894,19.706,25.701
3335,30322,282.7,0,0,0,-63.928,54.48,60.753,44.37,-3.3279,24.583,124.34,51.749,19.855,27.506
3336,30304,282.48,0,0,0,-63.637,53.466,60.163,43.996,-3.4606,24.616,123.44,53.006,19.939,27.237
3337,30313,282.27,0,0,0,-65.208,54.009,61.603,41.958,-3.7704,24.896,122.41,53.317,21.43,27.426
3338,30312,282.07,0,0,0,-65.272,54.472,63.807,42.733,-2.9747,23.223,121.74,52.956,21.445,27.653
3339,30305,281.9,0,0,0,-67.191,56.005,64.29,43.541,-3.1095,24.292,122.63,54.471,19.253,27.875
3340,30300,281.74,0,0,0,-67.665,55.858,65.305,42.771,-3.3921,24.609,123.41,55.221,19.333,28.384
3341,30334,281.61,0,0,0,-66.797,57.28,64.434,41.545,-2.4792,24.008,122.09,56.659,19.816,27.271
3342,30309,281.5,0,0,0,-65.215,58.979,65.126,43.426,-1.5323,24.343,120.65,57.538,19.389,27.955
3343,30301,281.41,0,0,0,-65.534,57.764,65.908,42.521,-1.1126,22.974,119.5,57.737,18.078,28.099
3344,30318,281.35,0,0,0,-65.353,58.88,66.482,43.123,-2.2735,23.515,120.74,56.846,17.303,28.162
3345,30309,281.31,0,0,0,-65.03,58.688,65.007,43.284,-2.6876,23.425,121.21,56.357,18.538,27.92
3346,30322,281.3,0,0,0,-66.33,58.601,64.973,42.251,-3.2791,23.176,122.04,57.19,19.155,29.026
3347,30324,281.32,0,0,0,-64.993,57.718,64.139,40.946,-4.1488,22.008,121.65,57.652,18.814,28.195
3348,30302,281.37,0,0,0,-66.219,56.504,64.739,42.188,-4.1972,21.237,122.6,59.185,16.493,27.639
3349,30324,281.44,0,0,0,-65.991,56.136,65.916,43.097,-2.4317,21.639,122.11,58.879,16.367,26.745
3350,30318,281.54,0,0,0,-66.856,56.431,65.683,43.249,-2.8254,21.417,122.94,59.985,18.053,26.14
3351,30318,281.67,0,0,0,-67.647,57.328,64.812,42.67,-2.3345,21.272,120.96,59.219,16.49,28.843
3352,30305,281.82,0,0,0,-65.664,56.548,63.832,42.219,-1.5695,19.493,120.63,58.74,16.986,27.7
3353,30305,282,0,0,0,-64.85,56.814,63.938,42.765,-1.6194,19.784,119.08,58.748,14.972,26.561
3354,30317,282.2,0,0,0,-65.939,56.744,63.945,42.228,-1.3578,19.235,117.87,59.546,15.659,26.823
3355,30316,282.42,0,0,0,-66.674,56.948,65.618,41.94,-1.3076,20.979,115.94,59.606,17.43,27.645
3356,30325,282.67,0,0,0,-65.866,56.924,66.051,42.552,-0.93157,22.776,115.68,59.95,18.093,26.411
3357,30317,282.94,0,0,0,-64.894,56.938,65.325,41.548,-2.4781,22.948,116.45,59.61,18.599,28.042
3358,30309,283.23,0,0,0,-63.522,56.945,64.866,41.978,-2.7134,20.817,115.36,60.505,19.207,28.867
3359,30330,283.53,0,0,0,-63.223,56.63,64.441,43.826,-0.85673,20.402,112.48,60.926,19.146,28.553
3360,30306,283.85,0,0,0,-62.94,56.179,65.479,43.041,-2.7976,21.458,114.48,61.15,19.638,27.74
3361,30332,284.18,0,0,0,-64.048,57.368,65.434,44.677,-4.7891,21.13,115.42,60.204,19.653,30.213
3362,30319,284.52,0,0,0,-63.466,57.303,63.901,45.112,-4.4985,20.008,115.55,60.831,18.84,30.546
3363,30313,284.87,0,0,0,-62.177,55.262,64.631,45.6,-2.4265,20.966,116.01,61.215,18.489,31.651
3364,30298,285.22,0,0,0,-62.653,54.504,64.126,44.813,-1.9275,22.357,115.05,59.29,19.444,31.886
3365,30306,285.58,0,0,0,-62.26,55.043,63.604,45.991,-2.074,22.58,115.46,58.512,18.954,31.041
3366,30309,285.94,0,0,0,-61.146,53.81,61.489,45.58,-3.1457,22.59,112.73,57.994,18.809,32.409
3367,30319,286.3,0,0,0,-59.445,56.124,61.022,45.983,-2.6371,24.112,112.17,57.508,18.734,32.121
3368,30303,286.65,0,0,0,-60.403,56.227,61.613,47.457,-3.6243,23.672,112.43,58.492,18.862,33.082
3369,30309,287,0,0,0,-60.776,56.373,61.973,48.359,-3.7296,23.321,112.32,58.537,18.633,32.611
3370,30321,287.34,0,0,0,-60.026,56.97,63.248,50.415,-5.2156,21.645,112.32,58.894,18.71,32.929
3371,30324,287.68,0,0,0,-60.435,56.552,63.46,51.553,-4.5126,21.801,112.05,58.563,18.244,32.941
3372,30318,287.99,0,0,0,-60.487,58.598,63.259,52.045,-3.586,21.581,109.76,56.019,17.531,34.024
3373,30317,288.3,0,0,0,-60.133,58.267,62.167,52.548,-2.8886,22.549,110.42,57.275,14.846,33.913
3374,30317,288.59,0,0,0,-60.808,59.539,60.793,52.466,-2.9005,22.915,109.89,57.173,14.68,35.652
3375,30309,288.86,0,0,0,-60.891,58.172,61.035,50.542,-2.1366,21.868,111.42,58.257,13.214,34.969
3376,30323,289.11,0,0,0,-63.131,58.53,61.671,49.754,-2.4554,21.112,110.49,56.244,12.271,36.628
3377,30322,289.34,0,0,0,-63.331,57.317,61.706,51.131,-2.0296,23.223,111.34,57.003,10.217,35.446
3378,30326,289.55,0,0,0,-62.504,54.418,60.886,51.859,-1.5026,23.52,111.27,57.601,10.859,34.957
3379,30323,289.73,0,0,0,-61.607,55.251,61.521,51.713,-1.1521,23.328,112.62,58.222,9.834,34.654
3380,30308,289.9,0,0,0,-60.458,55.51,61.616,52.419,-0.29518,22.643,111.73,59.611,8.5411,36.738
3381,30308,290.03,0,0,0,-60.025,54.321,62.898,54.144,-0.90483,21.206,113.6,60.243,8.9197,36.668
3382,30319,290.15,0,0,0,-59.307,54.151,62.874,52.942,0.51856,22.634,113.03,60.691,9.3856,37.527
3383,30304,290.23,0,0,0,-59.731,55.492,61.511,50.554,-1.9509,21.139,112.01,59.997,8.9284,37.885
3384,30303,290.3,0,0,0,-61.193,56.634,63.643,48.4,-3.5884,21.26,111.36,59.592,9.1138,37.45
3385,30305,290.34,0,0,0,-61.079,56.122,63.361,51.91,-5.8537,21.125,110.45,58.38,8.489,37.421
3386,30315,290.35,0,0,0,-60.942,54.646,62.77,51.953,-6.5544,21.319,110.58,57.741,8.3134,38.697
3387,30330,290.34,0,0,0,-62.042,55.335,62.648,50.299,-6.8695,22.064,110.32,58.667,8.9977,38.842
3388,30328,290.31,0,0,0,-63.249,55.823,62.426,50.896,-6.107,21.225,109.38,59.193,9.4821,36.424
3389,30307,290.26,0,0,0,-63.7,56.575,62.5,50.334,-6.2869,21.539,109.08,59.397,10.787,37.393
3390,30319,290.18,0,0,0,-62.912,56.461,63.168,50.256,-5.219,21.283,109.97,58.169,11.876,37.976
3391,30315,290.09,0,0,0,-61.779,57.57,63.366,50.711,-5.9714,22.32,109.65,57.587,12.662,36.731
3392,30308,289.98,0,0,0,-61.366,57.547,62.169,50.83,-7.2196,23.088,109.13,59.597,12.52,36.583
3393,30319,289.85,0,0,0,-62.191,59.918,61.15,50.414,-7.5202,24.188,110.66,59.708,15.107,36.11
3394,30298,289.71,0,0,0,-60.139,60.447,61.164,49.008,-7.7676,25.047,110.37,60.935,13.991,36.103
3395,30321,289.55,0,0,0,-61.146,59.932,59.861,49.193,-6.715,25.419,110.36,60.052,15.408,37.625
3396,30319,289.39,0,0,0,-61.198,60.627,62.108,48.574,-6.6546,26.113,111.07,60.272,15.836,36.429
3397,30293,289.22,0,0,0,-61.534,59.941,61.678,48.779,-8.0903,27.712,110.6,59.388,15.028,37.377
3398,30330,289.04,0,0,0,-61.811,59.868,61.386,47.43,-8.8294,27.982,110.34,59.528,16.121,36.966
3399,30312,288.85,0,0,0,-61.036,59.796,62.932,48.767,-8.7869,28.043,109.6,58.456,17.494,35.801
3400,30314,288.66,0,0,0,-60.652,59.547,62.621,46.898,-7.4452,27.615,109.18,59.984,16.733,35.933
3401,30336,288.47,0,0,0,-60.341,60.221,63.216,46.501,-8.2235,28.215,108.49,60.286,17.786,35.856
3402,30310,288.29,0,0,0,-59.969,59.351,63.776,46.674,-6.7098,28.579,107.94,60.15,16.407,38.115
3403,30313,288.1,0,0,0,-58.564,60.371,64.453,47.651,-7.4572,29.3,108.3,59.951,15.274,39.545
3404,30308,287.92,0,0,0,-57.555,60.236,65.432,47.563,-8.0708,29.998,108.54,59.02,13.083,39.739
3405,30321,287.75,0,0,0,-57.852,61.62,65.19,47.674,-9.1878,32.565,108.5,57.822,11.833,38.801
3406,30311,287.59,0,0,0,-56.257,61.318,65.273,47.222,-10.075,33.448,109.39,58.122,10.922,38.429
3407,30326,287.43,0,0,0,-57.542,60.812,68.915,47.249,-10.157,34.656,108.62,57.458,10.361,37.931
3408,30313,287.29,0,0,0,-58.69,63.1,68.557,46.677,-8.7353,34.583,109.69,57.543,11.012,37.191
3409,30325,287.16,0,0,0,-59.594,63.526,68.693,48.607,-7.9705,34.799,111.57,57.364,12.282,36.393
3410,30308,287.04,0,0,0,-59.471,64.987,69.929,51.568,-8.1059,34.664,113.08,56.999,13.057,36.211
3411,30314,286.94,0,0,0,-59.505,65.648,70.155,51.862,-8.2485,33.172,113.32,57.935,11.998,35.182
3412,30322,286.86,0,0,0,-59.49,66.958,71.326,51.609,-8.0479,34.134,112.56,58.322,13.302,36.368
3413,30336,286.79,0,0,0,-58.783,66.606,71.417,52.024,-7.3035,33.245,112.66,56.832,11.032,36.901
3414,30324,286.74,0,0,0,-58.69,66.935,70.576,51.892,-7.3976,35.365,114.01,56.806,11.606,37.042
3415,30293,286.7,0,0,0,-59.882,65.052,69.346,51.077,-6.0934,36.943,113.55,58.283,13.333,35.725
3416,30312,286.69,0,0,0,-58.491,64.758,68.431,51.988,-6.4356,36.25,112.18,57.483,10.773,35.875
3417,30291,286.69,0,0,0,-58.611,64.009,69.588,53.015,-6.1493,35.685,111.56,58.27,9.6517,35.976
3418,30316,286.7,0,0,0,-57.506,65.481,69.379,52.967,-5.9704,35.798,111.93,58.874,10.054,34.832
3419,30318,286.74,0,0,0,-58.62,64.763,67.629,53.79,-6.1202,34.55,112.28,59.021,10.859,35.675
3420,30326,286.79,0,0,0,-58.464,63.941,67.338,54.952,-6.5118,34.322,112.43,58.147,11.721,36.541
3421,30327,286.85,0,0,0,-59.161,62.591,67.974,56.59,-7.6575,31.857,112.43,59.206,11.778,37.554
3422,30309,286.93,0,0,0,-58.572,62.431,66.418,55.808,-7.4592,30.669,111.85,58.811,12.972,39.268
3423,30310,287.02,0,0,0,-59.059,58.914,67.281,55.136,-8.2257,31.586,112.15,58.784,14.957,39.56
3424,30323,287.13,0,0,0,-59.359,57.776,68.273,56.845,-9.2301,32.019,111.35,59.437,14.152,40.094
3425,30304,287.24,0,0,0,-57.898,56.95,67.786,58.525,-8.6239,32.145,109.72,59.628,14.865,38.175
3426,30301,287.37,0,0,0,-58.091,56.745,68.027,58.44,-7.5263,30.517,109.63,60.967,13.128,38.073
3427,30304,287.5,0,0,0,-56.295,56.52,69.047,59.952,-7.3193,31.17,112.29,60.812,13.619,38.403
3428,30325,287.64,0,0,0,-57.46,55.964,69.92,58.711,-7.4793,32.084,112.35,62.032,12.982,37.985
3429,30310,287.78,0,0,0,-57.27,57.173,69.924,59.291,-6.9537,33.32,112.86,62.15,13.734,36.71
3430,30322,287.93,0,0,0,-57.905,57.441,71.713,59.355,-6.3514,33.607,113.29,63.12,13.602,35.446
3431,30318,288.08,0,0,0,-56.722,56.721,71.839,57.825,-7.0506,31.782,113.35,62.834,13.15,34.671
3432,30321,288.22,0,0,0,-58.073,58.87,71.136,58.224,-6.1034,32.993,112.65,61.02,15.005,34.722
3433,30327,288.37,0,0,0,-57.951,58.74,71.107,60.411,-5.6019,34.068,112.2,61.859,14.3,33.372
3434,30310,288.51,0,0,0,-59.643,58.984,71.681,60.664,-5.0072,33.969,113.27,61.708,15.116,33.586
3435,30314,288.65,0,0,0,-59.878,58.529,72.734,60.564,-3.9765,35.465,112.3,60.438,15.615,34.017
3436,30284,288.78,0,0,0,-60.432,58.527,71.079,60.328,-5.0781,36.012,113.33,61.182,16.539,33.186
3437,30318,288.91,0,0,0,-60.967,59.284,72.394,60.541,-3.5331,36.213,112.57,62.504,16.371,33.63
3438,30321,289.02,0,0,0,-62.311,60.534,72.413,59.481,-3.892,35.175,114.42,62.218,16.977,33.795
3439,30321,289.12,0,0,0,-61.535,58.994,71.288,58.249,-2.5281,36.349,114.24,61.476,19.23,33.063
3440,30310,289.22,0,0,0,-62.436,60.638,71.84,56.846,-2.0657,35.485,114.31,62.9,19.742,31.703
3441,30310,289.3,0,0,0,-62.813,62.463,71.722,56.665,-0.85225,34.857,113.71,63.949,21.588,30.992
3442,30314,289.36,0,0,0,-62.94,62.43,72.14,58.191,0.5382,34.808,112.75,65.156,20.195,32.228
3443,30301,289.41,0,0,0,-61.267,60.876,73.972,58.18,-0.52849,35.803,111.58,66.316,20.864,32.197
3444,30299,289.45,0,0,0,-61.795,62.242,73.403,57.235,0.1629,34.905,111.42,66.056,20.986,33.777
3445,30330,289.47,0,0,0,-60.531,61.98,73.273,58.63,1.7671,33.662,112.34,66.286,21.037,34.378
3446,30312,289.47,0,0,0,-60.77,60.384,73.399,58.787,1.8939,32.41,111.9,66.535,21.03,32.555
3447,30298,289.46,0,0,0,-61.817,59.864,74.756,59.251,1.7305,33.893,112.64,66.163,21.71,29.985
3448,30312,289.44,0,0,0,-59.947,58.879,73.525,59.032,0.98345,34.724,113.35,67.299,21.666,32.588
3449,30327,289.39,0,0,0,-59.699,58.383,72.426,59.209,-0.11766,33.79,112.86,66.216,20.846,31.182
3450,30325,289.33,0,0,0,-60.445,56.526,70.864,59.053,1.8873,34.63,113.32,66.018,20.969,31.556
3451,30304,289.26,0,0,0,-61.446,56.405,70.071,60.017,4.6321,36.425,112.16,66.299,20.43,31.192
3452,30315,289.17,0,0,0,-61.994,56.898,70.758,60.381,5.8179,37.765,112.52,66.999,19.652,30.671
